t,r_l,r_g,r_gf,snimac1,y_pb,u,u_g,u_l,u_pb,active_g,Ki_l,Kp_l,Ts,vent
181.203216,0.000000,6.341200,6.341176,6.139432,6.177259,4.120839,0.000000,4.120839,4.566545,0,1.840000,3.580000,0.100004,6.000000
181.303237,0.000000,6.341200,6.341176,6.168780,6.177259,4.022733,0.000000,4.022733,4.566545,0,1.840000,3.580000,0.100012,6.000000
181.403228,0.000000,6.341200,6.341176,6.168780,6.177259,4.024293,0.000000,4.024293,4.566545,0,1.840000,3.580000,0.100004,6.000000
181.503234,0.000000,6.341200,6.341176,6.188346,6.177259,3.955806,0.000000,3.955806,4.566545,0,1.840000,3.580000,0.100004,6.000000
181.603225,0.000000,6.341200,6.341176,6.178564,6.177259,3.988789,0.000000,3.988789,4.566545,0,1.840000,3.580000,0.100004,6.000000
181.703247,0.000000,6.341200,6.341176,6.149215,6.177259,4.093616,0.000000,4.093616,4.566545,0,1.840000,3.580000,0.100004,6.000000
181.803253,0.000000,6.341200,6.341176,6.139432,6.177259,4.133800,0.000000,4.133800,4.566545,0,1.840000,3.580000,0.100004,6.000000
181.903244,0.000000,6.341200,6.341176,6.188346,6.177259,3.965647,0.000000,3.965647,4.566545,0,1.840000,3.580000,0.100000,6.000000
182.003250,0.000000,6.341200,6.341176,6.158998,6.177259,4.068675,0.000000,4.068675,4.566545,0,1.840000,3.580000,0.100000,6.000000
182.103240,0.000000,6.341200,6.341176,6.158998,6.177259,4.072034,0.000000,4.072034,4.566545,0,1.840000,3.580000,0.100000,6.000000
182.203247,0.000000,6.341200,6.341176,6.188346,6.177259,3.970327,0.000000,3.970327,4.566545,0,1.840000,3.580000,0.100000,6.000000
182.303253,0.000000,6.341200,6.341176,6.139432,6.177259,4.143401,0.000000,4.143401,4.566545,0,1.840000,3.580000,0.100000,6.000000
182.403244,0.000000,6.341200,6.341176,6.139432,6.177259,4.150361,0.000000,4.150361,4.566545,0,1.840000,3.580000,0.100000,6.000000
182.503250,0.000000,6.341200,6.341176,6.178564,6.177259,4.017230,0.000000,4.017230,4.566545,0,1.840000,3.580000,0.100004,6.000000
182.603240,0.000000,6.341200,6.341176,6.168780,6.177259,4.052015,0.000000,4.052015,4.566545,0,1.840000,3.580000,0.100000,6.000000
182.703262,0.000000,6.341200,6.341176,6.188346,6.177259,3.983528,0.000000,3.983528,4.566545,0,1.840000,3.580000,0.100004,6.000000
182.803268,0.000000,6.341200,6.341176,6.158998,6.177259,4.086555,0.000000,4.086555,4.566545,0,1.840000,3.580000,0.100004,6.000000
182.903259,0.000000,6.341200,6.341176,6.139432,6.177259,4.159962,0.000000,4.159962,4.566545,0,1.840000,3.580000,0.100000,6.000000
183.003265,0.000000,6.341200,6.341176,6.168780,6.177259,4.061855,0.000000,4.061855,4.566545,0,1.840000,3.580000,0.100004,6.000000
183.103271,0.000000,6.341200,6.341176,6.198129,6.177259,3.958346,0.000000,3.958346,4.566545,0,1.840000,3.580000,0.100000,6.000000
183.203262,0.000000,6.341200,6.341176,6.178564,6.177259,4.024551,0.000000,4.024551,4.566545,0,1.840000,3.580000,0.100004,6.000000
183.303268,0.000000,6.341200,6.341176,6.188346,6.177259,3.989289,0.000000,3.989289,4.566545,0,1.840000,3.580000,0.100000,6.000000
183.403259,0.000000,6.341200,6.341176,6.168780,6.177259,4.057296,0.000000,4.057296,4.566545,0,1.840000,3.580000,0.100000,6.000000
183.503265,0.000000,6.341200,6.341176,6.158998,6.177259,4.093876,0.000000,4.093876,4.566545,0,1.840000,3.580000,0.100000,6.000000
183.603271,0.000000,6.341200,6.341176,6.178564,6.177259,4.027192,0.000000,4.027192,4.566545,0,1.840000,3.580000,0.100004,6.000000
183.703277,0.000000,6.341200,6.341176,6.198129,6.177259,3.956907,0.000000,3.956907,4.566545,0,1.840000,3.580000,0.100004,6.000000
183.803283,0.000000,6.341200,6.341176,6.178564,6.177259,4.023111,0.000000,4.023111,4.566545,0,1.840000,3.580000,0.100004,6.000000
183.903274,0.000000,6.341200,6.341176,6.178564,6.177259,4.022871,0.000000,4.022871,4.566545,0,1.840000,3.580000,0.100004,6.000000
184.003280,0.000000,6.341200,6.341176,6.158998,6.177259,4.092676,0.000000,4.092676,4.566545,0,1.840000,3.580000,0.100000,6.000000
184.103302,0.000000,6.341200,6.341176,6.149215,6.177259,4.131059,0.000000,4.131059,4.566545,0,1.840000,3.580000,0.100004,6.000000
184.203292,0.000000,6.341200,6.341176,6.168780,6.177259,4.066176,0.000000,4.066176,4.566545,0,1.840000,3.580000,0.100004,6.000000
184.303298,0.000000,6.341200,6.341176,6.188346,6.177259,3.997690,0.000000,3.997690,4.566545,0,1.840000,3.580000,0.100000,6.000000
184.403289,0.000000,6.341200,6.341176,6.178564,6.177259,4.030672,0.000000,4.030672,4.566545,0,1.840000,3.580000,0.100004,6.000000
184.503295,0.000000,6.341200,6.341176,6.149215,6.177259,4.135499,0.000000,4.135499,4.566545,0,1.840000,3.580000,0.100004,6.000000
184.603302,0.000000,6.341200,6.341176,6.129650,6.177259,4.210704,0.000000,4.210704,4.566545,0,1.840000,3.580000,0.100000,6.000000
184.703292,0.000000,6.341200,6.341176,6.158998,6.177259,4.114398,0.000000,4.114398,4.566545,0,1.840000,3.580000,0.100000,6.000000
184.803298,0.000000,6.341200,6.341176,6.168780,6.177259,4.082737,0.000000,4.082737,4.566545,0,1.840000,3.580000,0.100000,6.000000
184.903289,0.000000,6.341200,6.341176,6.178564,6.177259,4.049273,0.000000,4.049273,4.566545,0,1.840000,3.580000,0.100004,6.000000
185.003295,0.000000,6.341200,6.341176,6.207912,6.177259,3.943964,0.000000,3.943964,4.566545,0,1.840000,3.580000,0.100000,6.000000
185.103302,0.000000,6.341200,6.341176,6.149215,6.177259,4.148460,0.000000,4.148460,4.566545,0,1.840000,3.580000,0.100000,6.000000
185.203308,0.000000,6.341200,6.341176,6.158998,6.177259,4.118597,0.000000,4.118597,4.566545,0,1.840000,3.580000,0.100004,6.000000
185.303314,0.000000,6.341200,6.341176,6.178564,6.177259,4.051913,0.000000,4.051913,4.566545,0,1.840000,3.580000,0.100004,6.000000
185.403335,0.000000,6.341200,6.341176,6.178564,6.177259,4.051673,0.000000,4.051673,4.566545,0,1.840000,3.580000,0.100008,6.000000
185.503326,0.000000,6.341200,6.341176,6.168780,6.177259,4.086458,0.000000,4.086458,4.566545,0,1.840000,3.580000,0.100000,6.000000
185.603332,0.000000,6.341200,6.341176,6.188346,6.177259,4.017971,0.000000,4.017971,4.566545,0,1.840000,3.580000,0.100000,6.000000
185.703323,0.000000,6.341200,6.341176,6.149215,6.177259,4.156021,0.000000,4.156021,4.566545,0,1.840000,3.580000,0.100004,6.000000
185.803329,0.000000,6.341200,6.341176,6.149215,6.177259,4.161181,0.000000,4.161181,4.566545,0,1.840000,3.580000,0.100004,6.000000
185.903335,0.000000,6.341200,6.341176,6.178564,6.177259,4.061275,0.000000,4.061275,4.566545,0,1.840000,3.580000,0.100004,6.000000
186.003326,0.000000,6.341200,6.341176,6.198129,6.177259,3.990989,0.000000,3.990989,4.566545,0,1.840000,3.580000,0.100000,6.000000
186.103332,0.000000,6.341200,6.341176,6.188346,6.177259,4.022171,0.000000,4.022171,4.566545,0,1.840000,3.580000,0.100004,6.000000
186.203338,0.000000,6.341200,6.341176,6.178564,6.177259,4.055154,0.000000,4.055154,4.566545,0,1.840000,3.580000,0.100004,6.000000
186.303344,0.000000,6.341200,6.341176,6.178564,6.177259,4.054914,0.000000,4.054914,4.566545,0,1.840000,3.580000,0.100000,6.000000
186.403350,0.000000,6.341200,6.341176,6.178564,6.177259,4.054674,0.000000,4.054674,4.566545,0,1.840000,3.580000,0.100004,6.000000
186.503341,0.000000,6.341200,6.341176,6.178564,6.177259,4.054434,0.000000,4.054434,4.566545,0,1.840000,3.580000,0.100004,6.000000
186.603363,0.000000,6.341200,6.341176,6.178564,6.177259,4.054194,0.000000,4.054194,4.566545,0,1.840000,3.580000,0.100004,6.000000
186.703353,0.000000,6.341200,6.341176,6.188346,6.177259,4.018932,0.000000,4.018932,4.566545,0,1.840000,3.580000,0.100004,6.000000
186.803359,0.000000,6.341200,6.341176,6.149215,6.177259,4.156981,0.000000,4.156981,4.566545,0,1.840000,3.580000,0.100004,6.000000
186.903366,0.000000,6.341200,6.341176,6.168780,6.177259,4.092099,0.000000,4.092099,4.566545,0,1.840000,3.580000,0.100004,6.000000
187.003356,0.000000,6.341200,6.341176,6.168780,6.177259,4.093659,0.000000,4.093659,4.566545,0,1.840000,3.580000,0.100000,6.000000
187.103363,0.000000,6.341200,6.341176,6.188346,6.177259,4.025172,0.000000,4.025172,4.566545,0,1.840000,3.580000,0.100000,6.000000
187.203353,0.000000,6.341200,6.341176,6.188346,6.177259,4.023132,0.000000,4.023132,4.566545,0,1.840000,3.580000,0.100004,6.000000
187.303375,0.000000,6.341200,6.341176,6.198129,6.177259,3.986070,0.000000,3.986070,4.566545,0,1.840000,3.580000,0.100004,6.000000
187.403381,0.000000,6.341200,6.341176,6.168780,6.177259,4.087299,0.000000,4.087299,4.566545,0,1.840000,3.580000,0.100000,6.000000
187.503372,0.000000,6.341200,6.341176,6.178564,6.177259,4.053835,0.000000,4.053835,4.566545,0,1.840000,3.580000,0.100000,6.000000
187.603378,0.000000,6.341200,6.341176,6.207912,6.177259,3.948526,0.000000,3.948526,4.566545,0,1.840000,3.580000,0.100000,6.000000
187.703369,0.000000,6.341200,6.341176,6.198129,6.177259,3.977910,0.000000,3.977910,4.566545,0,1.840000,3.580000,0.100000,6.000000
187.803375,0.000000,6.341200,6.341176,6.207912,6.177259,3.939046,0.000000,3.939046,4.566545,0,1.840000,3.580000,0.100000,6.000000
187.903381,0.000000,6.341200,6.341176,6.198129,6.177259,3.968430,0.000000,3.968430,4.566545,0,1.840000,3.580000,0.100000,6.000000
188.003372,0.000000,6.341200,6.341176,6.168780,6.177259,4.069659,0.000000,4.069659,4.566545,0,1.840000,3.580000,0.100004,6.000000
188.103378,0.000000,6.341200,6.341176,6.198129,6.177259,3.966150,0.000000,3.966150,4.566545,0,1.840000,3.580000,0.100000,6.000000
188.203369,0.000000,6.341200,6.341176,6.207912,6.177259,3.927286,0.000000,3.927286,4.566545,0,1.840000,3.580000,0.100004,6.000000
188.303375,0.000000,6.341200,6.341176,6.198129,6.177259,3.956669,0.000000,3.956669,4.566545,0,1.840000,3.580000,0.100000,6.000000
188.403381,0.000000,6.341200,6.341176,6.188346,6.177259,3.987852,0.000000,3.987852,4.566545,0,1.840000,3.580000,0.100000,6.000000
188.503372,0.000000,6.341200,6.341176,6.158998,6.177259,4.090879,0.000000,4.090879,4.566545,0,1.840000,3.580000,0.100000,6.000000
188.603393,0.000000,6.341200,6.341176,6.139432,6.177259,4.164286,0.000000,4.164286,4.566545,0,1.840000,3.580000,0.100004,6.000000
188.703384,0.000000,6.341200,6.341176,6.188346,6.177259,3.996132,0.000000,3.996132,4.566545,0,1.840000,3.580000,0.100000,6.000000
188.803390,0.000000,6.341200,6.341176,6.168780,6.177259,4.064139,0.000000,4.064139,4.566545,0,1.840000,3.580000,0.100000,6.000000
188.903396,0.000000,6.341200,6.341176,6.188346,6.177259,3.995652,0.000000,3.995652,4.566545,0,1.840000,3.580000,0.100004,6.000000
189.003387,0.000000,6.341200,6.341176,6.198129,6.177259,3.958590,0.000000,3.958590,4.566545,0,1.840000,3.580000,0.100000,6.000000
189.103393,0.000000,6.341200,6.341176,6.158998,6.177259,4.094840,0.000000,4.094840,4.566545,0,1.840000,3.580000,0.100004,6.000000
189.203384,0.000000,6.341200,6.341176,6.149215,6.177259,4.133223,0.000000,4.133223,4.566545,0,1.840000,3.580000,0.100000,6.000000
189.303390,0.000000,6.341200,6.341176,6.207912,6.177259,3.928246,0.000000,3.928246,4.566545,0,1.840000,3.580000,0.100000,6.000000
189.403396,0.000000,6.341200,6.341176,6.198129,6.177259,3.957630,0.000000,3.957630,4.566545,0,1.840000,3.580000,0.100004,6.000000
189.503387,0.000000,6.341200,6.341176,6.217695,6.177259,3.883744,0.000000,3.883744,4.566545,0,1.840000,3.580000,0.100000,6.000000
189.603393,0.000000,6.341200,6.341176,6.207912,6.177259,3.911326,0.000000,3.911326,4.566545,0,1.840000,3.580000,0.100004,6.000000
189.703414,0.000000,6.341200,6.341176,6.168780,6.177259,4.045779,0.000000,4.045779,4.566545,0,1.840000,3.580000,0.100004,6.000000
189.803405,0.000000,6.341200,6.341176,6.207912,6.177259,3.907246,0.000000,3.907246,4.566545,0,1.840000,3.580000,0.100000,6.000000
189.903411,0.000000,6.341200,6.341176,6.198129,6.177259,3.936630,0.000000,3.936630,4.566545,0,1.840000,3.580000,0.100000,6.000000
190.003402,0.000000,6.341200,6.341176,6.198129,6.177259,3.932789,0.000000,3.932789,4.566545,0,1.840000,3.580000,0.100004,6.000000
190.103408,0.000000,6.341200,6.341176,6.188346,6.177259,3.963972,0.000000,3.963972,4.566545,0,1.840000,3.580000,0.100004,6.000000
190.203430,0.000000,6.341200,6.341176,6.168780,6.177259,4.031979,0.000000,4.031979,4.566545,0,1.840000,3.580000,0.100004,6.000000
190.303421,0.000000,6.341200,6.341176,6.178564,6.177259,3.998515,0.000000,3.998515,4.566545,0,1.840000,3.580000,0.100004,6.000000
190.403427,0.000000,6.341200,6.341176,6.207912,6.177259,3.893205,0.000000,3.893205,4.566545,0,1.840000,3.580000,0.100000,6.000000
190.503417,0.000000,6.341200,6.341176,6.198129,6.177259,3.922590,0.000000,3.922590,4.566545,0,1.840000,3.580000,0.100004,6.000000
190.603424,0.000000,6.341200,6.341176,6.188346,6.177259,3.953772,0.000000,3.953772,4.566545,0,1.840000,3.580000,0.100004,6.000000
190.703430,0.000000,6.341200,6.341176,6.207912,6.177259,3.881685,0.000000,3.881685,4.566545,0,1.840000,3.580000,0.100004,6.000000
190.803436,0.000000,6.341200,6.341176,6.168780,6.177259,4.016138,0.000000,4.016138,4.566545,0,1.840000,3.580000,0.100004,6.000000
190.903442,0.000000,6.341200,6.341176,6.178564,6.177259,3.982674,0.000000,3.982674,4.566545,0,1.840000,3.580000,0.100004,6.000000
191.003433,0.000000,6.341200,6.341176,6.198129,6.177259,3.912389,0.000000,3.912389,4.566545,0,1.840000,3.580000,0.100004,6.000000
191.103454,0.000000,6.341200,6.341176,6.207912,6.177259,3.873525,0.000000,3.873525,4.566545,0,1.840000,3.580000,0.100004,6.000000
191.203460,0.000000,6.341200,6.341176,6.217695,6.177259,3.832862,0.000000,3.832862,4.566545,0,1.840000,3.580000,0.100004,6.000000
191.303451,0.000000,6.341200,6.341176,6.178564,6.177259,3.965513,0.000000,3.965513,4.566545,0,1.840000,3.580000,0.100000,6.000000
191.403457,0.000000,6.341200,6.341176,6.158998,6.177259,4.035317,0.000000,4.035317,4.566545,0,1.840000,3.580000,0.100004,6.000000
191.503448,0.000000,6.341200,6.341176,6.198129,6.177259,3.898588,0.000000,3.898588,4.566545,0,1.840000,3.580000,0.100004,6.000000
191.603454,0.000000,6.341200,6.341176,6.198129,6.177259,3.894748,0.000000,3.894748,4.566545,0,1.840000,3.580000,0.100000,6.000000
191.703460,0.000000,6.341200,6.341176,6.188346,6.177259,3.925930,0.000000,3.925930,4.566545,0,1.840000,3.580000,0.100000,6.000000
191.803451,0.000000,6.341200,6.341176,6.198129,6.177259,3.888868,0.000000,3.888868,4.566545,0,1.840000,3.580000,0.100000,6.000000
191.903457,0.000000,6.341200,6.341176,6.168780,6.177259,3.990097,0.000000,3.990097,4.566545,0,1.840000,3.580000,0.100000,6.000000
192.003448,0.000000,6.341200,6.341176,6.158998,6.177259,4.026678,0.000000,4.026678,4.566545,0,1.840000,3.580000,0.100000,6.000000
192.103454,0.000000,6.341200,6.341176,6.198129,6.177259,3.889948,0.000000,3.889948,4.566545,0,1.840000,3.580000,0.100004,6.000000
192.203475,0.000000,6.341200,6.341176,6.178564,6.177259,3.956153,0.000000,3.956153,4.566545,0,1.840000,3.580000,0.100004,6.000000
192.303466,0.000000,6.341200,6.341176,6.198129,6.177259,3.885868,0.000000,3.885868,4.566545,0,1.840000,3.580000,0.100000,6.000000
192.403472,0.000000,6.341200,6.341176,6.168780,6.177259,3.987097,0.000000,3.987097,4.566545,0,1.840000,3.580000,0.100000,6.000000
192.503479,0.000000,6.341200,6.341176,6.178564,6.177259,3.953633,0.000000,3.953633,4.566545,0,1.840000,3.580000,0.100000,6.000000
192.603469,0.000000,6.341200,6.341176,6.158998,6.177259,4.023438,0.000000,4.023438,4.566545,0,1.840000,3.580000,0.100000,6.000000
192.703475,0.000000,6.341200,6.341176,6.178564,6.177259,3.956753,0.000000,3.956753,4.566545,0,1.840000,3.580000,0.100004,6.000000
192.803466,0.000000,6.341200,6.341176,6.198129,6.177259,3.886468,0.000000,3.886468,4.566545,0,1.840000,3.580000,0.100000,6.000000
192.903472,0.000000,6.341200,6.341176,6.178564,6.177259,3.952673,0.000000,3.952673,4.566545,0,1.840000,3.580000,0.100000,6.000000
193.003479,0.000000,6.341200,6.341176,6.158998,6.177259,4.022478,0.000000,4.022478,4.566545,0,1.840000,3.580000,0.100000,6.000000
193.103469,0.000000,6.341200,6.341176,6.139432,6.177259,4.095884,0.000000,4.095884,4.566545,0,1.840000,3.580000,0.100004,6.000000
193.203475,0.000000,6.341200,6.341176,6.168780,6.177259,3.997778,0.000000,3.997778,4.566545,0,1.840000,3.580000,0.100000,6.000000
193.303482,0.000000,6.341200,6.341176,6.178564,6.177259,3.964314,0.000000,3.964314,4.566545,0,1.840000,3.580000,0.100004,6.000000
193.403488,0.000000,6.341200,6.341176,6.168780,6.177259,3.999098,0.000000,3.999098,4.566545,0,1.840000,3.580000,0.100000,6.000000
193.503494,0.000000,6.341200,6.341176,6.198129,6.177259,3.895589,0.000000,3.895589,4.566545,0,1.840000,3.580000,0.100004,6.000000
193.603485,0.000000,6.341200,6.341176,6.149215,6.177259,4.066862,0.000000,4.066862,4.566545,0,1.840000,3.580000,0.100004,6.000000
193.703491,0.000000,6.341200,6.341176,6.168780,6.177259,4.001979,0.000000,4.001979,4.566545,0,1.840000,3.580000,0.100000,6.000000
193.803482,0.000000,6.341200,6.341176,6.188346,6.177259,3.933492,0.000000,3.933492,4.566545,0,1.840000,3.580000,0.100000,6.000000
193.903488,0.000000,6.341200,6.341176,6.168780,6.177259,4.001499,0.000000,4.001499,4.566545,0,1.840000,3.580000,0.100004,6.000000
194.003494,0.000000,6.341200,6.341176,6.178564,6.177259,3.968035,0.000000,3.968035,4.566545,0,1.840000,3.580000,0.100000,6.000000
194.103485,0.000000,6.341200,6.341176,6.178564,6.177259,3.967795,0.000000,3.967795,4.566545,0,1.840000,3.580000,0.100000,6.000000
194.203491,0.000000,6.341200,6.341176,6.158998,6.177259,4.037600,0.000000,4.037600,4.566545,0,1.840000,3.580000,0.100004,6.000000
194.303497,0.000000,6.341200,6.341176,6.149215,6.177259,4.075983,0.000000,4.075983,4.566545,0,1.840000,3.580000,0.100004,6.000000
194.403503,0.000000,6.341200,6.341176,6.188346,6.177259,3.941053,0.000000,3.941053,4.566545,0,1.840000,3.580000,0.100004,6.000000
194.503509,0.000000,6.341200,6.341176,6.178564,6.177259,3.974036,0.000000,3.974036,4.566545,0,1.840000,3.580000,0.100004,6.000000
194.603500,0.000000,6.341200,6.341176,6.188346,6.177259,3.938773,0.000000,3.938773,4.566545,0,1.840000,3.580000,0.100000,6.000000
194.703521,0.000000,6.341200,6.341176,6.168780,6.177259,4.006780,0.000000,4.006780,4.566545,0,1.840000,3.580000,0.100004,6.000000
194.803512,0.000000,6.341200,6.341176,6.149215,6.177259,4.078383,0.000000,4.078383,4.566545,0,1.840000,3.580000,0.100000,6.000000
194.903518,0.000000,6.341200,6.341176,6.139432,6.177259,4.118567,0.000000,4.118567,4.566545,0,1.840000,3.580000,0.100004,6.000000
195.003524,0.000000,6.341200,6.341176,6.168780,6.177259,4.020461,0.000000,4.020461,4.566545,0,1.840000,3.580000,0.100000,6.000000
195.103515,0.000000,6.341200,6.341176,6.149215,6.177259,4.092064,0.000000,4.092064,4.566545,0,1.840000,3.580000,0.100000,6.000000
195.203521,0.000000,6.341200,6.341176,6.178564,6.177259,3.992157,0.000000,3.992157,4.566545,0,1.840000,3.580000,0.100000,6.000000
195.303512,0.000000,6.341200,6.341176,6.149215,6.177259,4.096984,0.000000,4.096984,4.566545,0,1.840000,3.580000,0.100000,6.000000
195.403518,0.000000,6.341200,6.341176,6.158998,6.177259,4.067121,0.000000,4.067121,4.566545,0,1.840000,3.580000,0.100000,6.000000
195.503524,0.000000,6.341200,6.341176,6.178564,6.177259,4.000437,0.000000,4.000437,4.566545,0,1.840000,3.580000,0.100004,6.000000
195.603515,0.000000,6.341200,6.341176,6.178564,6.177259,4.000197,0.000000,4.000197,4.566545,0,1.840000,3.580000,0.100004,6.000000
195.703521,0.000000,6.341200,6.341176,6.188346,6.177259,3.964934,0.000000,3.964934,4.566545,0,1.840000,3.580000,0.100000,6.000000
195.803512,0.000000,6.341200,6.341176,6.178564,6.177259,3.997917,0.000000,3.997917,4.566545,0,1.840000,3.580000,0.100004,6.000000
195.903533,0.000000,6.341200,6.341176,6.139432,6.177259,4.137768,0.000000,4.137768,4.566545,0,1.840000,3.580000,0.100004,6.000000
196.003540,0.000000,6.341200,6.341176,6.139432,6.177259,4.144729,0.000000,4.144729,4.566545,0,1.840000,3.580000,0.100000,6.000000
196.103530,0.000000,6.341200,6.341176,6.168780,6.177259,4.046622,0.000000,4.046622,4.566545,0,1.840000,3.580000,0.100004,6.000000
196.203536,0.000000,6.341200,6.341176,6.178564,6.177259,4.013158,0.000000,4.013158,4.566545,0,1.840000,3.580000,0.100004,6.000000
196.303558,0.000000,6.341200,6.341176,6.178564,6.177259,4.012918,0.000000,4.012918,4.566545,0,1.840000,3.580000,0.100004,6.000000
196.403549,0.000000,6.341200,6.341176,6.158998,6.177259,4.082723,0.000000,4.082723,4.566545,0,1.840000,3.580000,0.100004,6.000000
196.503555,0.000000,6.341200,6.341176,6.119866,6.177259,4.226174,0.000000,4.226174,4.566545,0,1.840000,3.580000,0.100000,6.000000
