t,Ts,snimac1,setpoint_pb,y_pb,u_pb,u,vent
414.907257,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
415.007232,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
415.107269,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
415.207275,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
415.307250,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
415.407257,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
415.507263,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
415.607269,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
415.707275,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
415.807250,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
415.907257,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
416.007263,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
416.107269,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
416.207275,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
416.307250,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
416.407257,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
416.507263,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
416.607299,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
416.707305,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
416.807281,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
416.907287,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
417.007293,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
417.107299,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
417.207305,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
417.307281,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
417.407287,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
417.507293,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
417.607299,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
417.707305,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
417.807281,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
417.907287,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
418.007293,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
418.107299,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
418.207305,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
418.307281,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
418.407287,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
418.507324,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
418.607330,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
418.707336,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
418.807342,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
418.907318,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
419.007324,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
419.107330,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
419.207336,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
419.307342,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
419.407318,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
419.507324,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
419.607330,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
419.707366,0.100008,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
419.807373,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
419.907348,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
420.007354,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
420.107360,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
420.207366,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
420.307373,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
420.407348,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
420.507354,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
420.607360,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
420.707366,0.100000,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
420.807373,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
420.907379,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
421.007354,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
421.107391,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
421.207397,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
421.307403,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
421.407379,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
421.507385,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
421.607391,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
421.707397,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
421.807403,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
421.907379,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
422.007385,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
422.107391,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
422.207397,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
422.307403,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
422.407409,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
422.507415,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
422.607421,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
422.707427,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
422.807434,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
422.907409,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
423.007415,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
423.107421,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
423.207427,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
423.307434,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
423.407409,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
423.507415,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
423.607421,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
423.707458,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
423.807464,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
423.907470,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
424.007446,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
424.107452,0.100000,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
424.207458,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
424.307464,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
424.407470,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
424.507446,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
424.607452,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
424.707458,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
424.807464,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
424.907470,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
425.007446,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
425.107452,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
425.207458,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
425.307464,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
425.407501,0.100000,6.139432,0.350000,6.139432,4.000000,4.000000,6.000000
425.507446,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
425.607482,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
425.707458,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
425.807495,0.100000,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
425.907470,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
426.007476,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
426.107452,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
426.207489,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
426.307495,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
426.407501,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
426.507476,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
426.607482,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
426.707489,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
426.807495,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
426.907501,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
427.007476,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
427.107482,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
427.207489,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
427.307525,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
427.407531,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
427.507507,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
427.607513,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
427.707519,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
427.807525,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
427.907531,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
428.007507,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
428.107513,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
428.207519,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
428.307525,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
428.407531,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
428.507507,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
428.607513,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
428.707519,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
428.807525,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
428.907531,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
429.007507,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
429.107513,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
429.207519,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
429.307525,0.100000,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
429.407531,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
429.507507,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
429.607513,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
429.707519,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
429.807556,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
429.907562,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
430.007537,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
430.107543,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
430.207550,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
430.307556,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
430.407562,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
430.507537,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
430.607543,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
430.707550,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
430.807556,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
430.907562,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
431.007537,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
431.107543,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
431.207550,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
431.307586,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
431.407592,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
431.507598,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
431.607574,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
431.707580,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
431.807586,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
431.907592,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
432.007598,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
432.107574,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
432.207580,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
432.307586,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
432.407592,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
432.507598,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
432.607574,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
432.707580,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
432.807586,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
432.907592,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
433.007598,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
433.107574,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
433.207580,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
433.307586,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
433.407592,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
433.507598,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
433.607574,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
433.707580,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
433.807617,0.100000,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
433.907592,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
434.007629,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
434.107604,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
434.207611,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
434.307617,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
434.407623,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
434.507629,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
434.607604,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
434.707611,0.100004,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
434.807617,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
434.907623,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
435.007629,0.100004,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
435.107604,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
435.207611,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
435.307617,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
435.407623,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
435.507659,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
435.607635,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
435.707641,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
435.807647,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
435.907653,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
436.007659,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
436.107635,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
436.207641,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
436.307647,0.100000,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
436.407653,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
436.507659,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
436.607635,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
436.707641,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
436.807647,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
436.907653,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
437.007659,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
437.107635,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
437.207641,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
437.307647,0.100004,6.266612,0.350000,6.266612,4.000000,4.000000,6.000000
437.407684,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
437.507659,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
437.607666,0.100004,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
437.707672,0.100004,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
437.807678,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
437.907684,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
438.007690,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
438.107666,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
438.207672,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
438.307678,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
438.407684,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
438.507690,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
438.607666,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
438.707672,0.100004,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
438.807678,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
438.907684,0.100004,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
439.007690,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
439.107666,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
439.207672,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
439.307678,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
439.407684,0.100000,6.305746,0.350000,6.305746,4.000000,4.000000,6.000000
439.507690,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
439.607666,0.100000,6.295962,0.350000,6.295962,4.000000,4.000000,6.000000
439.707672,0.100004,6.344881,0.350000,6.344881,4.000000,4.000000,6.000000
439.807678,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
439.907684,0.100000,6.325313,0.350000,6.325313,4.000000,4.000000,6.000000
440.007690,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
440.107666,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
440.207672,0.100004,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
440.307708,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
440.407684,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
440.507720,0.100000,6.335097,0.350000,6.335097,4.000000,4.000000,6.000000
440.607666,0.100000,6.276395,0.350000,6.276395,4.000000,4.000000,6.000000
440.707702,0.100000,6.286179,0.350000,6.286179,4.000000,4.000000,6.000000
440.807678,0.100000,6.315530,0.350000,6.315530,4.000000,4.000000,6.000000
