t,r,y_raw,y_avg,ym,e,e_ad,u,theta1,theta2,theta3,y_pb,Ts,vent
894.015930,0.497793,5.982910,5.989024,0.439773,0.059221,0.039221,3.567234,0.177289,0.001578,0.961329,5.490029,0.100000,6.000000
894.115966,0.497866,5.992692,5.993915,0.440064,0.063822,0.043822,3.567970,0.177019,0.001575,0.961059,5.490029,0.100000,6.000000
894.215942,0.497938,6.022040,5.997583,0.440353,0.067201,0.047201,3.568398,0.176729,0.001570,0.960768,5.490029,0.100004,6.000000
894.315979,0.498008,5.992692,5.996360,0.440641,0.065690,0.045690,3.567881,0.176448,0.001565,0.960486,5.490029,0.100000,6.000000
894.415954,0.498078,5.982910,5.995138,0.440928,0.064180,0.044180,3.567449,0.176175,0.001561,0.960213,5.490029,0.100000,6.000000
894.515991,0.498146,5.963345,5.990247,0.441214,0.059003,0.039003,3.566323,0.175935,0.001557,0.959972,5.490029,0.100000,6.000000
894.615905,0.498213,6.002475,5.992692,0.441499,0.061164,0.041164,3.566691,0.175681,0.001553,0.959718,5.490029,0.100000,6.000000
894.715942,0.498279,6.002475,5.992692,0.441783,0.060880,0.040880,3.566462,0.175428,0.001549,0.959465,5.490029,0.100004,6.000000
894.815917,0.498343,5.992692,5.993915,0.442066,0.061820,0.041820,3.566504,0.175170,0.001546,0.959206,5.490029,0.100000,6.000000
894.915954,0.498406,5.963345,5.990247,0.442347,0.057870,0.037870,3.565587,0.174936,0.001542,0.958971,5.490029,0.100000,6.000000
895.015930,0.498468,5.953561,5.981687,0.442628,0.049029,0.029029,3.563840,0.174756,0.001540,0.958792,5.490029,0.100000,6.000000
895.115966,0.498529,5.982910,5.980464,0.442907,0.047527,0.027527,3.563620,0.174586,0.001538,0.958621,5.490029,0.100000,6.000000
895.215942,0.498589,5.992692,5.981687,0.443186,0.048472,0.028472,3.563760,0.174409,0.001536,0.958444,5.490029,0.100000,6.000000
895.315979,0.498647,6.002475,5.986578,0.443463,0.053086,0.033086,3.564550,0.174204,0.001533,0.958239,5.490029,0.100004,6.000000
895.415954,0.498704,5.992692,5.985355,0.443739,0.051587,0.031587,3.564094,0.174008,0.001531,0.958043,5.490029,0.100000,6.000000
895.515991,0.498760,5.992692,5.984132,0.444014,0.050089,0.030089,3.563740,0.173822,0.001528,0.957856,5.490029,0.100004,6.000000
895.615905,0.498815,5.973127,5.981687,0.444288,0.047369,0.027369,3.563163,0.173652,0.001526,0.957685,5.490029,0.100004,6.000000
895.715942,0.498868,5.992692,5.985355,0.444561,0.050765,0.030765,3.563776,0.173461,0.001524,0.957494,5.490029,0.100000,6.000000
895.815917,0.498921,6.002475,5.991469,0.444833,0.056607,0.036607,3.564733,0.173233,0.001521,0.957266,5.490029,0.100000,6.000000
895.915954,0.498971,5.982910,5.991469,0.445104,0.056336,0.036336,3.564461,0.173007,0.001518,0.957039,5.490029,0.100004,6.000000
896.015991,0.499021,5.982910,5.990247,0.445373,0.054844,0.034844,3.564052,0.172790,0.001515,0.956822,5.490029,0.100004,6.000000
896.115966,0.499070,5.963345,5.985356,0.445642,0.049685,0.029685,3.562981,0.172605,0.001512,0.956637,5.490029,0.100004,6.000000
896.216003,0.499117,5.963345,5.981687,0.445909,0.045748,0.025748,3.562228,0.172445,0.001511,0.956476,5.490029,0.100004,6.000000
896.315979,0.499163,5.973127,5.979241,0.446176,0.043036,0.023036,3.561709,0.172301,0.001509,0.956332,5.490029,0.100000,6.000000
896.416015,0.499208,6.002475,5.982910,0.446441,0.046440,0.026440,3.562335,0.172136,0.001507,0.956167,5.490029,0.100000,6.000000
896.515991,0.499251,5.992692,5.982910,0.446705,0.046175,0.026175,3.562157,0.171973,0.001505,0.956003,5.490029,0.100000,6.000000
896.616027,0.499294,5.973127,5.979241,0.446968,0.042244,0.022244,3.561349,0.171834,0.001504,0.955864,5.490029,0.100004,6.000000
896.715942,0.499335,5.982910,5.979241,0.447230,0.041982,0.021982,3.561306,0.171696,0.001502,0.955727,5.490029,0.100004,6.000000
896.815979,0.499375,5.953561,5.975573,0.447491,0.038053,0.018053,3.560523,0.171584,0.001501,0.955613,5.490029,0.100004,6.000000
896.915954,0.499413,5.973127,5.976796,0.447750,0.039016,0.019016,3.560732,0.171465,0.001500,0.955494,5.490029,0.100004,6.000000
897.015991,0.499451,6.002475,5.981687,0.448009,0.043648,0.023648,3.561544,0.171317,0.001499,0.955346,5.490029,0.100000,6.000000
897.115966,0.499487,6.002475,5.985355,0.448266,0.047060,0.027060,3.562042,0.171147,0.001497,0.955176,5.490029,0.100000,6.000000
897.216003,0.499522,5.973127,5.981687,0.448523,0.043134,0.023134,3.561169,0.171002,0.001495,0.955031,5.490029,0.100004,6.000000
897.315979,0.499556,5.963345,5.978018,0.448778,0.039211,0.019211,3.560431,0.170882,0.001494,0.954910,5.490029,0.100004,6.000000
897.416015,0.499588,6.002475,5.981687,0.449032,0.042625,0.022625,3.561079,0.170740,0.001493,0.954768,5.490029,0.100000,6.000000
897.516052,0.499619,5.992692,5.982909,0.449285,0.043595,0.023595,3.561140,0.170592,0.001491,0.954620,5.490029,0.100000,6.000000
897.616027,0.499649,5.982910,5.986578,0.449537,0.047011,0.027011,3.561684,0.170423,0.001489,0.954450,5.490029,0.100004,6.000000
897.716003,0.499678,5.973127,5.986578,0.449788,0.046761,0.026761,3.561488,0.170255,0.001487,0.954281,5.490029,0.100004,6.000000
897.815979,0.499706,5.953561,5.980464,0.450038,0.040397,0.020397,3.560214,0.170126,0.001486,0.954153,5.490029,0.100000,6.000000
897.916015,0.499732,5.963345,5.975573,0.450286,0.035257,0.015257,3.559299,0.170031,0.001485,0.954056,5.490029,0.100004,6.000000
898.015991,0.499757,6.002475,5.979241,0.450534,0.038678,0.018678,3.559979,0.169913,0.001484,0.953939,5.490029,0.100004,6.000000
898.116027,0.499781,5.992692,5.982910,0.450780,0.042100,0.022100,3.560509,0.169774,0.001482,0.953799,5.490029,0.100000,6.000000
898.216003,0.499804,6.002475,5.982910,0.451026,0.041855,0.021855,3.560338,0.169637,0.001481,0.953661,5.490029,0.100000,6.000000
898.316040,0.499825,5.982910,5.981687,0.451270,0.040388,0.020388,3.559996,0.169508,0.001480,0.953532,5.490029,0.100004,6.000000
898.416015,0.499845,5.973127,5.980464,0.451513,0.038922,0.018922,3.559680,0.169389,0.001479,0.953413,5.490029,0.100004,6.000000
898.516052,0.499864,5.973127,5.980464,0.451755,0.038680,0.018680,3.559598,0.169271,0.001477,0.953295,5.490029,0.100000,6.000000
898.616027,0.499882,5.992692,5.985355,0.451996,0.043330,0.023330,3.560398,0.169124,0.001476,0.953147,5.490029,0.100000,6.000000
898.716003,0.499898,5.982910,5.987801,0.452235,0.045536,0.025536,3.560645,0.168963,0.001474,0.952985,5.490029,0.100000,6.000000
898.815979,0.499914,5.982910,5.985355,0.452474,0.042852,0.022852,3.560013,0.168819,0.001473,0.952840,5.490029,0.100000,6.000000
898.916015,0.499928,5.943779,5.979241,0.452711,0.036500,0.016500,3.558796,0.168715,0.001471,0.952736,5.490029,0.100000,6.000000
899.015991,0.499940,5.963345,5.974349,0.452948,0.031372,0.011372,3.557898,0.168643,0.001471,0.952664,5.490029,0.100000,6.000000
899.116027,0.499952,5.992692,5.975572,0.453183,0.032360,0.012360,3.558134,0.168565,0.001470,0.952585,5.490029,0.100004,6.000000
899.216003,0.499962,5.963345,5.974349,0.453417,0.030903,0.010903,3.557825,0.168496,0.001470,0.952516,5.490029,0.100004,6.000000
899.316040,0.499971,6.012258,5.979241,0.453650,0.035561,0.015561,3.558680,0.168397,0.001469,0.952417,5.490029,0.100000,6.000000
899.416076,0.499979,6.012258,5.981687,0.453882,0.037776,0.017776,3.558965,0.168285,0.001468,0.952304,5.490029,0.100000,6.000000
899.516052,0.499986,5.953561,5.978018,0.454113,0.033876,0.013876,3.558153,0.168197,0.001467,0.952216,5.490029,0.100000,6.000000
899.616027,0.499991,5.973127,5.976796,0.454342,0.032424,0.012424,3.557901,0.168118,0.001466,0.952137,5.490029,0.100000,6.000000
899.716003,0.499995,5.992692,5.982910,0.454571,0.038309,0.018309,3.558963,0.168002,0.001465,0.952021,5.490029,0.100000,6.000000
899.816040,0.499998,6.002475,5.987801,0.454798,0.042973,0.022973,3.559654,0.167857,0.001464,0.951874,5.490029,0.100004,6.000000
899.916015,0.500000,6.002475,5.989024,0.455025,0.043970,0.023970,3.559661,0.167705,0.001462,0.951722,5.490029,0.100004,6.000000
900.016052,0.500000,5.973127,5.990247,0.455250,0.044968,0.024968,3.559715,0.167546,0.001460,0.951562,5.490029,0.100004,6.000000
900.116027,0.499999,5.963345,5.984132,0.455474,0.038629,0.018629,3.558423,0.167428,0.001459,0.951444,5.490029,0.100000,6.000000
900.216064,0.499997,5.963345,5.978018,0.455697,0.032292,0.012292,3.557280,0.167350,0.001459,0.951365,5.490029,0.100004,6.000000
900.316040,0.499994,6.002475,5.984133,0.455919,0.038185,0.018185,3.558401,0.167235,0.001458,0.951249,5.490029,0.100000,6.000000
900.416076,0.499989,5.982910,5.985355,0.456139,0.039187,0.019187,3.558415,0.167113,0.001456,0.951127,5.490029,0.100004,6.000000
900.516052,0.499984,5.992692,5.985355,0.456359,0.038967,0.018967,3.558270,0.166992,0.001455,0.951005,5.490029,0.100004,6.000000
900.616088,0.499977,5.973127,5.981687,0.456577,0.035081,0.015081,3.557477,0.166896,0.001454,0.950909,5.490029,0.100000,6.000000
900.716003,0.499968,5.982910,5.979241,0.456795,0.032418,0.012418,3.556983,0.166817,0.001454,0.950830,5.490029,0.100000,6.000000
900.816040,0.499959,6.012258,5.984133,0.457011,0.037093,0.017093,3.557819,0.166708,0.001453,0.950720,5.490029,0.100000,6.000000
900.916015,0.499948,6.002475,5.989024,0.457226,0.041769,0.021769,3.558516,0.166570,0.001451,0.950581,5.490029,0.100000,6.000000
901.016052,0.499936,6.031823,5.997584,0.457440,0.050115,0.030115,3.559844,0.166378,0.001449,0.950388,5.490029,0.100004,6.000000
901.116027,0.499923,6.002475,5.997584,0.457652,0.049902,0.029902,3.559514,0.166187,0.001447,0.950197,5.490029,0.100004,6.000000
901.216064,0.499909,5.973127,5.996361,0.457864,0.048467,0.028467,3.559087,0.166005,0.001445,0.950014,5.490029,0.100000,6.000000
901.316101,0.499893,5.982910,5.995138,0.458074,0.047034,0.027034,3.558686,0.165833,0.001442,0.949841,5.490029,0.100000,6.000000
901.416076,0.499876,5.992692,5.997584,0.458284,0.049271,0.029271,3.558954,0.165646,0.001440,0.949653,5.490029,0.100000,6.000000
901.516052,0.499858,6.002475,6.000030,0.458492,0.051508,0.031508,3.559154,0.165445,0.001438,0.949451,5.490029,0.100000,6.000000
901.616088,0.499839,6.002475,5.998807,0.458699,0.050078,0.030078,3.558676,0.165252,0.001435,0.949257,5.490029,0.100004,6.000000
901.716125,0.499818,5.973127,5.995138,0.458905,0.046204,0.026204,3.557821,0.165085,0.001433,0.949089,5.490029,0.100000,6.000000
901.816040,0.499797,5.982910,5.989024,0.459110,0.039885,0.019885,3.556587,0.164958,0.001432,0.948961,5.490029,0.100000,6.000000
901.916076,0.499774,5.963345,5.984133,0.459314,0.034790,0.014790,3.555649,0.164863,0.001431,0.948866,5.490029,0.100000,6.000000
902.016052,0.499749,6.012258,5.989024,0.459516,0.039478,0.019478,3.556478,0.164738,0.001430,0.948741,5.490029,0.100000,6.000000
902.116088,0.499724,6.002475,5.991469,0.459718,0.041722,0.021722,3.556697,0.164599,0.001429,0.948601,5.490029,0.100004,6.000000
902.216064,0.499697,5.982910,5.990247,0.459918,0.040299,0.020299,3.556278,0.164469,0.001427,0.948470,5.490029,0.100000,6.000000
902.316101,0.499669,5.982910,5.987801,0.460117,0.037654,0.017654,3.555701,0.164355,0.001426,0.948357,5.490029,0.100000,6.000000
902.416076,0.499640,5.963345,5.982910,0.460315,0.032565,0.012565,3.554722,0.164275,0.001426,0.948276,5.490029,0.100000,6.000000
902.516113,0.499610,6.002475,5.986578,0.460512,0.036037,0.016037,3.555337,0.164172,0.001425,0.948172,5.490029,0.100004,6.000000
902.616088,0.499578,6.002475,5.989024,0.460708,0.038287,0.018287,3.555589,0.164054,0.001424,0.948054,5.490029,0.100000,6.000000
902.716125,0.499545,5.992692,5.992692,0.460903,0.041760,0.021760,3.556059,0.163914,0.001422,0.947914,5.490029,0.100000,6.000000
902.816040,0.499511,5.992692,5.990247,0.461096,0.039121,0.019121,3.555399,0.163792,0.001421,0.947790,5.490029,0.100004,6.000000
902.916076,0.499476,5.973127,5.986578,0.461289,0.035260,0.015260,3.554624,0.163693,0.001420,0.947692,5.490029,0.100000,6.000000
903.016052,0.499439,5.982910,5.986578,0.461480,0.035069,0.015069,3.554543,0.163596,0.001419,0.947595,5.490029,0.100000,6.000000
903.116088,0.499401,6.002475,5.989024,0.461670,0.037325,0.017325,3.554846,0.163485,0.001418,0.947482,5.490029,0.100004,6.000000
903.216064,0.499362,6.012258,5.995138,0.461859,0.043250,0.023250,3.555748,0.163335,0.001417,0.947332,5.490029,0.100004,6.000000
903.316101,0.499322,6.002475,5.995138,0.462047,0.043062,0.023062,3.555473,0.163187,0.001415,0.947183,5.490029,0.100004,6.000000
903.416076,0.499280,6.002475,5.995138,0.462233,0.042875,0.022875,3.555284,0.163039,0.001414,0.947035,5.490029,0.100000,6.000000
903.516113,0.499238,5.963345,5.991469,0.462419,0.039021,0.019021,3.554445,0.162917,0.001412,0.946912,5.490029,0.100000,6.000000
903.616088,0.499194,5.963345,5.987801,0.462603,0.035168,0.015168,3.553683,0.162819,0.001412,0.946814,5.490029,0.100000,6.000000
903.716125,0.499148,5.992692,5.990247,0.462787,0.037431,0.017431,3.554027,0.162706,0.001411,0.946701,5.490029,0.100004,6.000000
903.816040,0.499102,5.982910,5.990247,0.462969,0.037249,0.017249,3.553836,0.162595,0.001410,0.946589,5.490029,0.100000,6.000000
903.916076,0.499054,6.012258,5.991469,0.463150,0.038290,0.018290,3.553895,0.162477,0.001409,0.946470,5.490029,0.100000,6.000000
904.016113,0.499005,5.973127,5.986578,0.463330,0.033219,0.013219,3.552850,0.162391,0.001408,0.946384,5.490029,0.100000,6.000000
904.116088,0.498955,5.982910,5.984132,0.463508,0.030595,0.010595,3.552354,0.162323,0.001407,0.946316,5.490029,0.100000,6.000000
904.216064,0.498904,5.982910,5.981687,0.463686,0.027972,0.007972,3.551841,0.162271,0.001407,0.946264,5.490029,0.100000,6.000000
904.316101,0.498851,5.992692,5.985355,0.463862,0.031463,0.011463,3.552421,0.162197,0.001406,0.946189,5.490029,0.100000,6.000000
904.416137,0.498797,6.012258,5.991469,0.464037,0.037402,0.017402,3.553322,0.162084,0.001405,0.946076,5.490029,0.100000,6.000000
904.516113,0.498742,6.002475,5.992692,0.464211,0.038451,0.018451,3.553287,0.161965,0.001404,0.945956,5.490029,0.100000,6.000000
904.616088,0.498686,5.963345,5.990246,0.464384,0.035833,0.015833,3.552666,0.161862,0.001403,0.945854,5.490029,0.100000,6.000000
904.716125,0.498629,5.973127,5.985355,0.464556,0.030769,0.010769,3.551683,0.161792,0.001403,0.945783,5.490029,0.100000,6.000000
904.816101,0.498570,6.012258,5.990246,0.464727,0.035490,0.015490,3.552486,0.161692,0.001402,0.945683,5.490029,0.100004,6.000000
904.916076,0.498510,5.992692,5.991469,0.464896,0.036544,0.016544,3.552476,0.161585,0.001401,0.945575,5.490029,0.100004,6.000000
905.016113,0.498449,5.992692,5.992692,0.465065,0.037598,0.017598,3.552508,0.161471,0.001400,0.945460,5.490029,0.100000,6.000000
905.116088,0.498386,6.022040,5.996361,0.465232,0.041099,0.021099,3.552961,0.161334,0.001399,0.945323,5.490029,0.100000,6.000000
905.216125,0.498323,5.992692,5.993915,0.465398,0.038488,0.018488,3.552283,0.161214,0.001397,0.945203,5.490029,0.100004,6.000000
905.316101,0.498258,5.982910,5.991469,0.465563,0.035877,0.015877,3.551707,0.161110,0.001397,0.945099,5.490029,0.100004,6.000000
905.416137,0.498192,6.002475,5.996361,0.465727,0.040605,0.020605,3.552432,0.160977,0.001395,0.944965,5.490029,0.100004,6.000000
905.516113,0.498124,6.012258,6.001252,0.465889,0.045333,0.025333,3.553020,0.160812,0.001394,0.944799,5.490029,0.100004,6.000000
905.616149,0.498056,6.002475,6.000030,0.466051,0.043949,0.023949,3.552507,0.160656,0.001392,0.944643,5.490029,0.100000,6.000000
905.716125,0.497986,5.992692,6.000030,0.466211,0.043789,0.023789,3.552301,0.160501,0.001390,0.944488,5.490029,0.100000,6.000000
905.816101,0.497915,5.973127,5.997584,0.466370,0.041184,0.021184,3.551651,0.160363,0.001389,0.944350,5.490029,0.100000,6.000000
905.916076,0.497843,5.963345,5.990247,0.466528,0.033689,0.013689,3.550199,0.160274,0.001388,0.944260,5.490029,0.100000,6.000000
906.016113,0.497769,5.992692,5.990247,0.466685,0.033532,0.013532,3.550143,0.160186,0.001387,0.944172,5.490029,0.100004,6.000000
906.116088,0.497694,6.002475,5.992692,0.466841,0.035822,0.015822,3.550410,0.160083,0.001387,0.944068,5.490029,0.100000,6.000000
906.216125,0.497618,5.992692,5.991469,0.466996,0.034445,0.014445,3.549988,0.159989,0.001386,0.943974,5.490029,0.100000,6.000000
906.316162,0.497541,5.943779,5.982910,0.467149,0.025731,0.005731,3.548350,0.159951,0.001385,0.943937,5.490029,0.100004,6.000000
906.416137,0.497463,5.963345,5.978018,0.467301,0.020688,0.000688,3.547507,0.159947,0.001385,0.943932,5.490029,0.100004,6.000000
906.516174,0.497383,5.992692,5.978018,0.467452,0.020537,0.000537,3.547496,0.159943,0.001385,0.943929,5.490029,0.100004,6.000000
906.616149,0.497302,5.992692,5.980464,0.467602,0.022832,0.002832,3.547841,0.159925,0.001385,0.943910,5.490029,0.100000,6.000000
906.716186,0.497220,6.002475,5.985355,0.467751,0.027575,0.007575,3.548561,0.159875,0.001385,0.943860,5.490029,0.100000,6.000000
906.816101,0.497137,6.002475,5.986578,0.467899,0.028650,0.008650,3.548578,0.159819,0.001385,0.943804,5.490029,0.100004,6.000000
906.916137,0.497052,5.982910,5.984132,0.468045,0.026058,0.006058,3.548000,0.159779,0.001384,0.943764,5.490029,0.100000,6.000000
907.016113,0.496967,5.982910,5.982910,0.468191,0.024690,0.004690,3.547702,0.159748,0.001384,0.943733,5.490029,0.100000,6.000000
907.116149,0.496880,5.992692,5.989024,0.468335,0.030660,0.010660,3.548667,0.159679,0.001384,0.943663,5.490029,0.100004,6.000000
907.216125,0.496791,5.982910,5.991469,0.468478,0.032962,0.012962,3.548854,0.159594,0.001383,0.943578,5.490029,0.100000,6.000000
907.316162,0.496702,5.982910,5.990247,0.468620,0.031598,0.011598,3.548439,0.159518,0.001383,0.943502,5.490029,0.100004,6.000000
907.416137,0.496611,5.953561,5.985355,0.468760,0.026566,0.006566,3.547447,0.159475,0.001382,0.943459,5.490029,0.100000,6.000000
907.516174,0.496519,5.982910,5.982910,0.468900,0.023980,0.003980,3.546962,0.159449,0.001382,0.943433,5.490029,0.100008,6.000000
907.616149,0.496426,5.953561,5.976795,0.469038,0.017728,0.000000,3.545822,0.159449,0.001382,0.943433,5.490029,0.100000,6.000000
907.716186,0.496332,5.992692,5.978018,0.469176,0.018813,0.000000,3.546030,0.159449,0.001382,0.943433,5.490029,0.100004,6.000000
907.816162,0.496236,6.012258,5.981687,0.469312,0.022346,0.002346,3.546558,0.159434,0.001382,0.943418,5.490029,0.100000,6.000000
907.916137,0.496139,5.982910,5.980464,0.469447,0.020988,0.000988,3.546189,0.159427,0.001382,0.943411,5.490029,0.100000,6.000000
908.016174,0.496041,5.973127,5.979241,0.469580,0.019631,0.000000,3.545895,0.159427,0.001382,0.943411,5.490029,0.100004,6.000000
908.116149,0.495942,5.973127,5.978018,0.469713,0.018276,0.000000,3.545607,0.159427,0.001382,0.943411,5.490029,0.100004,6.000000
908.216186,0.495842,6.002475,5.984132,0.469844,0.024259,0.004259,3.546588,0.159399,0.001382,0.943383,5.490029,0.100000,6.000000
908.316162,0.495740,5.992692,5.985355,0.469975,0.025351,0.005351,3.546592,0.159364,0.001382,0.943348,5.490029,0.100004,6.000000
908.416198,0.495637,5.982910,5.989024,0.470104,0.028891,0.008891,3.547078,0.159306,0.001381,0.943289,5.490029,0.100004,6.000000
908.516174,0.495533,6.002475,5.990246,0.470232,0.029985,0.009985,3.547083,0.159240,0.001381,0.943224,5.490029,0.100000,6.000000
908.616210,0.495427,5.973127,5.985355,0.470359,0.024967,0.004967,3.546055,0.159208,0.001380,0.943191,5.490029,0.100004,6.000000
908.716186,0.495321,5.953561,5.981686,0.470484,0.021173,0.001173,3.545355,0.159200,0.001380,0.943183,5.490029,0.100000,6.000000
908.816162,0.495213,5.992692,5.984132,0.470609,0.023494,0.003494,3.545719,0.159177,0.001380,0.943160,5.490029,0.100004,6.000000
908.916137,0.495104,5.992692,5.986577,0.470732,0.025816,0.005816,3.545983,0.159139,0.001380,0.943122,5.490029,0.100004,6.000000
909.016174,0.494994,5.992692,5.985355,0.470854,0.024471,0.004471,3.545596,0.159109,0.001380,0.943092,5.490029,0.100000,6.000000
909.116149,0.494882,5.963345,5.981687,0.470975,0.020682,0.000682,3.544844,0.159105,0.001380,0.943088,5.490029,0.100004,6.000000
909.216186,0.494770,5.963345,5.979241,0.471095,0.018117,0.000000,3.544361,0.159105,0.001380,0.943088,5.490029,0.100000,6.000000
